CODLOC,sexo,tramo,personas,sexo_label,tramo_label
6724,2,55-59,33,mujeres,55-59
6724,2,60-64,25,mujeres,60-64
6724,2,65-69,19,mujeres,65-69
6724,2,70-74,18,mujeres,70-74
6724,2,75-79,14,mujeres,75-79
6724,2,80-84,7,mujeres,80-84
6724,2,85-89,12,mujeres,85-89
6724,2,90-94,4,mujeres,90-94
6724,2,+95,1,mujeres,+95
6790,1,0-4,37,varones,0-4
6790,1,5-9,37,varones,5-9
6790,1,10-14,39,varones,10-14
6790,1,15-19,41,varones,15-19
6790,1,20-24,37,varones,20-24
6790,1,25-29,36,varones,25-29
6790,1,30-34,33,varones,30-34
6790,1,35-39,37,varones,35-39
6790,1,40-44,34,varones,40-44
6790,1,45-49,35,varones,45-49
6790,1,50-54,31,varones,50-54
6790,1,55-59,33,varones,55-59
6790,1,60-64,26,varones,60-64
6790,1,65-69,29,varones,65-69
6790,1,70-74,24,varones,70-74
6790,1,75-79,19,varones,75-79
6790,1,80-84,11,varones,80-84
6790,1,85-89,9,varones,85-89
6790,1,90-94,1,varones,90-94
6790,1,+95,1,varones,+95
6790,2,0-4,35,mujeres,0-4
6790,2,5-9,49,mujeres,5-9
6790,2,10-14,52,mujeres,10-14
6790,2,15-19,58,mujeres,15-19
6790,2,20-24,30,mujeres,20-24
6790,2,25-29,25,mujeres,25-29
6790,2,30-34,40,mujeres,30-34
6790,2,35-39,34,mujeres,35-39
6790,2,40-44,38,mujeres,40-44
6790,2,45-49,28,mujeres,45-49
6790,2,50-54,26,mujeres,50-54
6790,2,55-59,35,mujeres,55-59
6790,2,60-64,31,mujeres,60-64
6790,2,65-69,26,mujeres,65-69
6790,2,70-74,24,mujeres,70-74
6790,2,75-79,17,mujeres,75-79
6790,2,80-84,14,mujeres,80-84
6790,2,85-89,9,mujeres,85-89
6790,2,90-94,3,mujeres,90-94
6790,2,+95,0,mujeres,+95
6821,1,0-4,3,varones,0-4
6821,1,5-9,6,varones,5-9
6821,1,10-14,7,varones,10-14
6821,1,15-19,2,varones,15-19
6821,1,20-24,10,varones,20-24
6821,1,25-29,9,varones,25-29
6821,1,30-34,3,varones,30-34
6821,1,35-39,3,varones,35-39
6821,1,40-44,3,varones,40-44
6821,1,45-49,7,varones,45-49
6821,1,50-54,15,varones,50-54
6821,1,55-59,9,varones,55-59
6821,1,60-64,4,varones,60-64
6821,1,65-69,3,varones,65-69
6821,1,70-74,0,varones,70-74
6821,1,75-79,0,varones,75-79
6821,1,80-84,0,varones,80-84
6821,1,85-89,0,varones,85-89
6821,1,90-94,0,varones,90-94
6821,1,+95,0,varones,+95
6821,2,0-4,3,mujeres,0-4
6821,2,5-9,3,mujeres,5-9
6821,2,10-14,5,mujeres,10-14
6821,2,15-19,10,mujeres,15-19
6821,2,20-24,8,mujeres,20-24
6821,2,25-29,4,mujeres,25-29
6821,2,30-34,2,mujeres,30-34
6821,2,35-39,3,mujeres,35-39
6821,2,40-44,5,mujeres,40-44
6821,2,45-49,11,mujeres,45-49
6821,2,50-54,12,mujeres,50-54
6821,2,55-59,3,mujeres,55-59
6821,2,60-64,3,mujeres,60-64
6821,2,65-69,3,mujeres,65-69
6821,2,70-74,0,mujeres,70-74
6821,2,75-79,1,mujeres,75-79
6821,2,80-84,1,mujeres,80-84
6821,2,85-89,0,mujeres,85-89
6821,2,90-94,0,mujeres,90-94
6821,2,+95,0,mujeres,+95
6900,1,0-4,150,varones,0-4
6900,1,5-9,173,varones,5-9
6900,1,10-14,222,varones,10-14
6900,1,15-19,199,varones,15-19
6900,1,20-24,170,varones,20-24
6900,1,25-29,158,varones,25-29
6900,1,30-34,182,varones,30-34
6900,1,35-39,199,varones,35-39
6900,1,40-44,191,varones,40-44
6900,1,45-49,198,varones,45-49
6900,1,50-54,186,varones,50-54
6900,1,55-59,214,varones,55-59
6900,1,60-64,169,varones,60-64
6900,1,65-69,170,varones,65-69
6900,1,70-74,104,varones,70-74
6900,1,75-79,68,varones,75-79
6900,1,80-84,31,varones,80-84
6900,1,85-89,15,varones,85-89
6900,1,90-94,4,varones,90-94
6900,1,+95,3,varones,+95
6900,2,0-4,160,mujeres,0-4
6900,2,5-9,179,mujeres,5-9
6900,2,10-14,173,mujeres,10-14
6900,2,15-19,158,mujeres,15-19
6900,2,20-24,117,mujeres,20-24
6900,2,25-29,161,mujeres,25-29
6900,2,30-34,147,mujeres,30-34
6900,2,35-39,141,mujeres,35-39
6900,2,40-44,131,mujeres,40-44
6900,2,45-49,183,mujeres,45-49
6900,2,50-54,116,mujeres,50-54
6900,2,55-59,131,mujeres,55-59
6900,2,60-64,115,mujeres,60-64
6900,2,65-69,85,mujeres,65-69
6900,2,70-74,60,mujeres,70-74
6900,2,75-79,35,mujeres,75-79
6900,2,80-84,29,mujeres,80-84
6900,2,85-89,16,mujeres,85-89
6900,2,90-94,8,mujeres,90-94
6900,2,+95,0,mujeres,+95
6922,1,0-4,5,varones,0-4
6922,1,5-9,3,varones,5-9
6922,1,10-14,7,varones,10-14
6922,1,15-19,8,varones,15-19
6922,1,20-24,1,varones,20-24
6922,1,25-29,2,varones,25-29
6922,1,30-34,4,varones,30-34
6922,1,35-39,2,varones,35-39
6922,1,40-44,1,varones,40-44
6922,1,45-49,2,varones,45-49
6922,1,50-54,2,varones,50-54
6922,1,55-59,5,varones,55-59
6922,1,60-64,1,varones,60-64
6922,1,65-69,3,varones,65-69
6922,1,70-74,2,varones,70-74
6922,1,75-79,0,varones,75-79
6922,1,80-84,0,varones,80-84
6922,1,85-89,0,varones,85-89
6922,1,90-94,0,varones,90-94
6922,1,+95,0,varones,+95
6922,2,0-4,0,mujeres,0-4
6922,2,5-9,4,mujeres,5-9
6922,2,10-14,5,mujeres,10-14
6922,2,15-19,6,mujeres,15-19
6922,2,20-24,3,mujeres,20-24
6922,2,25-29,1,mujeres,25-29
6922,2,30-34,0,mujeres,30-34
6922,2,35-39,3,mujeres,35-39
6922,2,40-44,2,mujeres,40-44
6922,2,45-49,4,mujeres,45-49
6922,2,50-54,2,mujeres,50-54
6922,2,55-59,3,mujeres,55-59
6922,2,60-64,3,mujeres,60-64
6922,2,65-69,1,mujeres,65-69
6922,2,70-74,0,mujeres,70-74
6922,2,75-79,0,mujeres,75-79
6922,2,80-84,0,mujeres,80-84
6922,2,85-89,1,mujeres,85-89
6922,2,90-94,0,mujeres,90-94
6922,2,+95,0,mujeres,+95
6924,1,0-4,1,varones,0-4
6924,1,5-9,0,varones,5-9
6924,1,10-14,1,varones,10-14
6924,1,15-19,2,varones,15-19
6924,1,20-24,1,varones,20-24
6924,1,25-29,0,varones,25-29
6924,1,30-34,0,varones,30-34
6924,1,35-39,0,varones,35-39
6924,1,40-44,0,varones,40-44
6924,1,45-49,2,varones,45-49
6924,1,50-54,0,varones,50-54
6924,1,55-59,0,varones,55-59
6924,1,60-64,1,varones,60-64
6924,1,65-69,2,varones,65-69
6924,1,70-74,3,varones,70-74
6924,1,75-79,2,varones,75-79
6924,1,80-84,1,varones,80-84
6924,1,85-89,0,varones,85-89
6924,1,90-94,0,varones,90-94
6924,1,+95,0,varones,+95
6924,2,0-4,1,mujeres,0-4
6924,2,5-9,2,mujeres,5-9
6924,2,10-14,0,mujeres,10-14
6924,2,15-19,0,mujeres,15-19
6924,2,20-24,1,mujeres,20-24
6924,2,25-29,0,mujeres,25-29
6924,2,30-34,0,mujeres,30-34
6924,2,35-39,0,mujeres,35-39
6924,2,40-44,1,mujeres,40-44
6924,2,45-49,0,mujeres,45-49
6924,2,50-54,1,mujeres,50-54
6924,2,55-59,1,mujeres,55-59
6924,2,60-64,1,mujeres,60-64
6924,2,65-69,3,mujeres,65-69
6924,2,70-74,0,mujeres,70-74
6924,2,75-79,1,mujeres,75-79
6924,2,80-84,1,mujeres,80-84
6924,2,85-89,0,mujeres,85-89
6924,2,90-94,0,mujeres,90-94
6924,2,+95,0,mujeres,+95
6940,1,0-4,3,varones,0-4
6940,1,5-9,6,varones,5-9
6940,1,10-14,5,varones,10-14
6940,1,15-19,3,varones,15-19
6940,1,20-24,4,varones,20-24
6940,1,25-29,3,varones,25-29
6940,1,30-34,1,varones,30-34
6940,1,35-39,4,varones,35-39
6940,1,40-44,1,varones,40-44
6940,1,45-49,2,varones,45-49
6940,1,50-54,2,varones,50-54
6940,1,55-59,1,varones,55-59
6940,1,60-64,2,varones,60-64
6940,1,65-69,0,varones,65-69
6940,1,70-74,1,varones,70-74
6940,1,75-79,1,varones,75-79
6940,1,80-84,0,varones,80-84
6940,1,85-89,0,varones,85-89
6940,1,90-94,0,varones,90-94
6940,1,+95,0,varones,+95
6940,2,0-4,5,mujeres,0-4
6940,2,5-9,3,mujeres,5-9
6940,2,10-14,2,mujeres,10-14
6940,2,15-19,4,mujeres,15-19
6940,2,20-24,2,mujeres,20-24
6940,2,25-29,3,mujeres,25-29
6940,2,30-34,4,mujeres,30-34
6940,2,35-39,2,mujeres,35-39
6940,2,40-44,4,mujeres,40-44
6940,2,45-49,3,mujeres,45-49
6940,2,50-54,2,mujeres,50-54
6940,2,55-59,2,mujeres,55-59
6940,2,60-64,0,mujeres,60-64
6940,2,65-69,0,mujeres,65-69
6940,2,70-74,0,mujeres,70-74
6940,2,75-79,2,mujeres,75-79
6940,2,80-84,0,mujeres,80-84
6940,2,85-89,0,mujeres,85-89
6940,2,90-94,0,mujeres,90-94
6940,2,+95,0,mujeres,+95
6951,1,0-4,2,varones,0-4
6951,1,5-9,5,varones,5-9
6951,1,10-14,5,varones,10-14
6951,1,15-19,8,varones,15-19
6951,1,20-24,5,varones,20-24
6951,1,25-29,3,varones,25-29
6951,1,30-34,1,varones,30-34
6951,1,35-39,2,varones,35-39
6951,1,40-44,1,varones,40-44
6951,1,45-49,2,varones,45-49
6951,1,50-54,3,varones,50-54
6951,1,55-59,4,varones,55-59
6951,1,60-64,1,varones,60-64
6951,1,65-69,3,varones,65-69
6951,1,70-74,1,varones,70-74
6951,1,75-79,2,varones,75-79
6951,1,80-84,0,varones,80-84
6951,1,85-89,0,varones,85-89
6951,1,90-94,0,varones,90-94
6951,1,+95,0,varones,+95
6951,2,0-4,3,mujeres,0-4
6951,2,5-9,2,mujeres,5-9
6951,2,10-14,3,mujeres,10-14
6951,2,15-19,4,mujeres,15-19
6951,2,20-24,3,mujeres,20-24
6951,2,25-29,1,mujeres,25-29
6951,2,30-34,5,mujeres,30-34
6951,2,35-39,3,mujeres,35-39
6951,2,40-44,2,mujeres,40-44
6951,2,45-49,1,mujeres,45-49
6951,2,50-54,1,mujeres,50-54
6951,2,55-59,6,mujeres,55-59
6951,2,60-64,2,mujeres,60-64
6951,2,65-69,0,mujeres,65-69
6951,2,70-74,3,mujeres,70-74
6951,2,75-79,0,mujeres,75-79
6951,2,80-84,1,mujeres,80-84
6951,2,85-89,1,mujeres,85-89
6951,2,90-94,0,mujeres,90-94
6951,2,+95,0,mujeres,+95
6960,1,0-4,1,varones,0-4
6960,1,5-9,3,varones,5-9
6960,1,10-14,4,varones,10-14
6960,1,15-19,3,varones,15-19
6960,1,20-24,0,varones,20-24
6960,1,25-29,5,varones,25-29
6960,1,30-34,1,varones,30-34
6960,1,35-39,1,varones,35-39
6960,1,40-44,3,varones,40-44
6960,1,45-49,2,varones,45-49
6960,1,50-54,3,varones,50-54
6960,1,55-59,2,varones,55-59
6960,1,60-64,1,varones,60-64
6960,1,65-69,1,varones,65-69
6960,1,70-74,3,varones,70-74
6960,1,75-79,2,varones,75-79
6960,1,80-84,0,varones,80-84
6960,1,85-89,1,varones,85-89
6960,1,90-94,0,varones,90-94
6960,1,+95,0,varones,+95
6960,2,0-4,5,mujeres,0-4
6960,2,5-9,7,mujeres,5-9
6960,2,10-14,3,mujeres,10-14
6960,2,15-19,1,mujeres,15-19
6960,2,20-24,2,mujeres,20-24
6960,2,25-29,2,mujeres,25-29
6960,2,30-34,2,mujeres,30-34
6960,2,35-39,2,mujeres,35-39
6960,2,40-44,1,mujeres,40-44
6960,2,45-49,0,mujeres,45-49
6960,2,50-54,4,mujeres,50-54
6960,2,55-59,1,mujeres,55-59
6960,2,60-64,1,mujeres,60-64
6960,2,65-69,1,mujeres,65-69
6960,2,70-74,2,mujeres,70-74
6960,2,75-79,1,mujeres,75-79
6960,2,80-84,0,mujeres,80-84
6960,2,85-89,0,mujeres,85-89
6960,2,90-94,1,mujeres,90-94
6960,2,+95,0,mujeres,+95
6964,1,0-4,18,varones,0-4
6964,1,5-9,32,varones,5-9
6964,1,10-14,27,varones,10-14
6964,1,15-19,28,varones,15-19
6964,1,20-24,10,varones,20-24
6964,1,25-29,17,varones,25-29
6964,1,30-34,14,varones,30-34
6964,1,35-39,17,varones,35-39
6964,1,40-44,14,varones,40-44
6964,1,45-49,10,varones,45-49
6964,1,50-54,16,varones,50-54
6964,1,55-59,12,varones,55-59
6964,1,60-64,8,varones,60-64
6964,1,65-69,9,varones,65-69
6964,1,70-74,11,varones,70-74
6964,1,75-79,8,varones,75-79
6964,1,80-84,4,varones,80-84
6964,1,85-89,0,varones,85-89
6964,1,90-94,1,varones,90-94
6964,1,+95,0,varones,+95
6964,2,0-4,28,mujeres,0-4
6964,2,5-9,28,mujeres,5-9
6964,2,10-14,28,mujeres,10-14
6964,2,15-19,15,mujeres,15-19
6964,2,20-24,11,mujeres,20-24
6964,2,25-29,24,mujeres,25-29
6964,2,30-34,14,mujeres,30-34
6964,2,35-39,13,mujeres,35-39
6964,2,40-44,17,mujeres,40-44
6964,2,45-49,14,mujeres,45-49
6964,2,50-54,12,mujeres,50-54
6964,2,55-59,4,mujeres,55-59
6964,2,60-64,8,mujeres,60-64
6964,2,65-69,12,mujeres,65-69
6964,2,70-74,7,mujeres,70-74
6964,2,75-79,5,mujeres,75-79
6964,2,80-84,4,mujeres,80-84
6964,2,85-89,2,mujeres,85-89
6964,2,90-94,0,mujeres,90-94
6964,2,+95,0,mujeres,+95
6972,1,0-4,0,varones,0-4
6972,1,5-9,1,varones,5-9
6972,1,10-14,1,varones,10-14
6972,1,15-19,0,varones,15-19
6972,1,20-24,1,varones,20-24
6972,1,25-29,0,varones,25-29
6972,1,30-34,1,varones,30-34
6972,1,35-39,0,varones,35-39
6972,1,40-44,1,varones,40-44
6972,1,45-49,2,varones,45-49
6972,1,50-54,0,varones,50-54
6972,1,55-59,1,varones,55-59
6972,1,60-64,1,varones,60-64
6972,1,65-69,0,varones,65-69
6972,1,70-74,0,varones,70-74
6972,1,75-79,0,varones,75-79
6972,1,80-84,0,varones,80-84
6972,1,85-89,0,varones,85-89
6972,1,90-94,0,varones,90-94
6972,1,+95,0,varones,+95
6972,2,0-4,0,mujeres,0-4
6972,2,5-9,3,mujeres,5-9
6972,2,10-14,2,mujeres,10-14
6972,2,15-19,1,mujeres,15-19
6972,2,20-24,0,mujeres,20-24
6972,2,25-29,1,mujeres,25-29
6972,2,30-34,3,mujeres,30-34
6972,2,35-39,0,mujeres,35-39
6972,2,40-44,1,mujeres,40-44
6972,2,45-49,1,mujeres,45-49
6972,2,50-54,0,mujeres,50-54
6972,2,55-59,2,mujeres,55-59
6972,2,60-64,1,mujeres,60-64
6972,2,65-69,0,mujeres,65-69
6972,2,70-74,0,mujeres,70-74
6972,2,75-79,0,mujeres,75-79
6972,2,80-84,0,mujeres,80-84
6972,2,85-89,0,mujeres,85-89
6972,2,90-94,0,mujeres,90-94
6972,2,+95,0,mujeres,+95
7320,1,0-4,665,varones,0-4
7320,1,5-9,761,varones,5-9
7320,1,10-14,922,varones,10-14
7320,1,15-19,913,varones,15-19
7320,1,20-24,716,varones,20-24
7320,1,25-29,625,varones,25-29
7320,1,30-34,661,varones,30-34
7320,1,35-39,758,varones,35-39
7320,1,40-44,655,varones,40-44
7320,1,45-49,638,varones,45-49
7320,1,50-54,586,varones,50-54
7320,1,55-59,551,varones,55-59
7320,1,60-64,521,varones,60-64
7320,1,65-69,441,varones,65-69
7320,1,70-74,359,varones,70-74
7320,1,75-79,287,varones,75-79
7320,1,80-84,178,varones,80-84
7320,1,85-89,104,varones,85-89
7320,1,90-94,29,varones,90-94
7320,1,+95,8,varones,+95
7320,2,0-4,686,mujeres,0-4
7320,2,5-9,851,mujeres,5-9
7320,2,10-14,850,mujeres,10-14
7320,2,15-19,773,mujeres,15-19
7320,2,20-24,585,mujeres,20-24
7320,2,25-29,646,mujeres,25-29
7320,2,30-34,762,mujeres,30-34
7320,2,35-39,711,mujeres,35-39
7320,2,40-44,704,mujeres,40-44
7320,2,45-49,656,mujeres,45-49
7320,2,50-54,670,mujeres,50-54
7320,2,55-59,614,mujeres,55-59
7320,2,60-64,510,mujeres,60-64
7320,2,65-69,485,mujeres,65-69
7320,2,70-74,482,mujeres,70-74
7320,2,75-79,423,mujeres,75-79
7320,2,80-84,325,mujeres,80-84
7320,2,85-89,195,mujeres,85-89
7320,2,90-94,94,mujeres,90-94
7320,2,+95,29,mujeres,+95
7721,1,0-4,29,varones,0-4
7721,1,5-9,41,varones,5-9
7721,1,10-14,40,varones,10-14
7721,1,15-19,46,varones,15-19
7721,1,20-24,26,varones,20-24
7721,1,25-29,26,varones,25-29
7721,1,30-34,24,varones,30-34
7721,1,35-39,22,varones,35-39
7721,1,40-44,27,varones,40-44
7721,1,45-49,29,varones,45-49
7721,1,50-54,27,varones,50-54
7721,1,55-59,28,varones,55-59
7721,1,60-64,21,varones,60-64
7721,1,65-69,13,varones,65-69
7721,1,70-74,18,varones,70-74
7721,1,75-79,7,varones,75-79
7721,1,80-84,8,varones,80-84
7721,1,85-89,7,varones,85-89
7721,1,90-94,1,varones,90-94
7721,1,+95,0,varones,+95
7721,2,0-4,40,mujeres,0-4
7721,2,5-9,40,mujeres,5-9
7721,2,10-14,36,mujeres,10-14
7721,2,15-19,46,mujeres,15-19
7721,2,20-24,33,mujeres,20-24
7721,2,25-29,36,mujeres,25-29
7721,2,30-34,21,mujeres,30-34
7721,2,35-39,16,mujeres,35-39
7721,2,40-44,33,mujeres,40-44
7721,2,45-49,29,mujeres,45-49
7721,2,50-54,26,mujeres,50-54
7721,2,55-59,24,mujeres,55-59
7721,2,60-64,21,mujeres,60-64
7721,2,65-69,18,mujeres,65-69
7721,2,70-74,19,mujeres,70-74
7721,2,75-79,17,mujeres,75-79
7721,2,80-84,12,mujeres,80-84
7721,2,85-89,10,mujeres,85-89
7721,2,90-94,1,mujeres,90-94
7721,2,+95,0,mujeres,+95
7900,1,0-4,63,varones,0-4
7900,1,5-9,81,varones,5-9
7900,1,10-14,78,varones,10-14
7900,1,15-19,68,varones,15-19
7900,1,20-24,77,varones,20-24
7900,1,25-29,73,varones,25-29
7900,1,30-34,88,varones,30-34
7900,1,35-39,84,varones,35-39
7900,1,40-44,87,varones,40-44
7900,1,45-49,84,varones,45-49
7900,1,50-54,94,varones,50-54
7900,1,55-59,91,varones,55-59
7900,1,60-64,79,varones,60-64
7900,1,65-69,64,varones,65-69
7900,1,70-74,52,varones,70-74
7900,1,75-79,18,varones,75-79
7900,1,80-84,16,varones,80-84
7900,1,85-89,5,varones,85-89
7900,1,90-94,2,varones,90-94
7900,1,+95,0,varones,+95
7900,2,0-4,77,mujeres,0-4
7900,2,5-9,74,mujeres,5-9
7900,2,10-14,65,mujeres,10-14
7900,2,15-19,49,mujeres,15-19
7900,2,20-24,44,mujeres,20-24
7900,2,25-29,63,mujeres,25-29
7900,2,30-34,63,mujeres,30-34
7900,2,35-39,65,mujeres,35-39
7900,2,40-44,64,mujeres,40-44
7900,2,45-49,56,mujeres,45-49
7900,2,50-54,58,mujeres,50-54
7900,2,55-59,46,mujeres,55-59
7900,2,60-64,42,mujeres,60-64
7900,2,65-69,38,mujeres,65-69
7900,2,70-74,22,mujeres,70-74
7900,2,75-79,17,mujeres,75-79
7900,2,80-84,5,mujeres,80-84
7900,2,85-89,7,mujeres,85-89
7900,2,90-94,8,mujeres,90-94
7900,2,+95,1,mujeres,+95
7921,1,0-4,8,varones,0-4
7921,1,5-9,15,varones,5-9
7921,1,10-14,14,varones,10-14
7921,1,15-19,9,varones,15-19
7921,1,20-24,9,varones,20-24
7921,1,25-29,10,varones,25-29
7921,1,30-34,6,varones,30-34
7921,1,35-39,11,varones,35-39
7921,1,40-44,17,varones,40-44
7921,1,45-49,1,varones,45-49
7921,1,50-54,7,varones,50-54
7921,1,55-59,6,varones,55-59
7921,1,60-64,5,varones,60-64
7921,1,65-69,3,varones,65-69
7921,1,70-74,6,varones,70-74
7921,1,75-79,2,varones,75-79
7921,1,80-84,4,varones,80-84
7921,1,85-89,1,varones,85-89
7921,1,90-94,0,varones,90-94
7921,1,+95,0,varones,+95
7921,2,0-4,9,mujeres,0-4
7921,2,5-9,13,mujeres,5-9
7921,2,10-14,13,mujeres,10-14
7921,2,15-19,10,mujeres,15-19
7921,2,20-24,9,mujeres,20-24
7921,2,25-29,8,mujeres,25-29
7921,2,30-34,14,mujeres,30-34
7921,2,35-39,11,mujeres,35-39
7921,2,40-44,7,mujeres,40-44
7921,2,45-49,6,mujeres,45-49
7921,2,50-54,6,mujeres,50-54
7921,2,55-59,4,mujeres,55-59
7921,2,60-64,7,mujeres,60-64
7921,2,65-69,4,mujeres,65-69
7921,2,70-74,3,mujeres,70-74
7921,2,75-79,1,mujeres,75-79
7921,2,80-84,2,mujeres,80-84
7921,2,85-89,0,mujeres,85-89
7921,2,90-94,0,mujeres,90-94
7921,2,+95,0,mujeres,+95
7925,1,0-4,4,varones,0-4
7925,1,5-9,7,varones,5-9
7925,1,10-14,8,varones,10-14
7925,1,15-19,6,varones,15-19
7925,1,20-24,1,varones,20-24
7925,1,25-29,1,varones,25-29
7925,1,30-34,2,varones,30-34
7925,1,35-39,6,varones,35-39
7925,1,40-44,6,varones,40-44
7925,1,45-49,3,varones,45-49
7925,1,50-54,2,varones,50-54
7925,1,55-59,1,varones,55-59
7925,1,60-64,1,varones,60-64
7925,1,65-69,2,varones,65-69
7925,1,70-74,1,varones,70-74
7925,1,75-79,0,varones,75-79
7925,1,80-84,1,varones,80-84
7925,1,85-89,0,varones,85-89
7925,1,90-94,0,varones,90-94
7925,1,+95,0,varones,+95
7925,2,0-4,7,mujeres,0-4
7925,2,5-9,4,mujeres,5-9
7925,2,10-14,3,mujeres,10-14
7925,2,15-19,7,mujeres,15-19
7925,2,20-24,0,mujeres,20-24
7925,2,25-29,2,mujeres,25-29
7925,2,30-34,4,mujeres,30-34
7925,2,35-39,5,mujeres,35-39
7925,2,40-44,3,mujeres,40-44
7925,2,45-49,2,mujeres,45-49
7925,2,50-54,2,mujeres,50-54
7925,2,55-59,1,mujeres,55-59
7925,2,60-64,2,mujeres,60-64
7925,2,65-69,1,mujeres,65-69
7925,2,70-74,1,mujeres,70-74
7925,2,75-79,0,mujeres,75-79
7925,2,80-84,1,mujeres,80-84
7925,2,85-89,0,mujeres,85-89
7925,2,90-94,0,mujeres,90-94
7925,2,+95,0,mujeres,+95
7937,1,0-4,5,varones,0-4
7937,1,5-9,5,varones,5-9
7937,1,10-14,11,varones,10-14
7937,1,15-19,7,varones,15-19
7937,1,20-24,5,varones,20-24
7937,1,25-29,5,varones,25-29
7937,1,30-34,6,varones,30-34
7937,1,35-39,6,varones,35-39
7937,1,40-44,5,varones,40-44
7937,1,45-49,10,varones,45-49
7937,1,50-54,2,varones,50-54
7937,1,55-59,3,varones,55-59
7937,1,60-64,7,varones,60-64
7937,1,65-69,2,varones,65-69
7937,1,70-74,2,varones,70-74
7937,1,75-79,1,varones,75-79
7937,1,80-84,3,varones,80-84
7937,1,85-89,1,varones,85-89
7937,1,90-94,0,varones,90-94
7937,1,+95,0,varones,+95
7937,2,0-4,5,mujeres,0-4
7937,2,5-9,9,mujeres,5-9
7937,2,10-14,11,mujeres,10-14
7937,2,15-19,11,mujeres,15-19
7937,2,20-24,4,mujeres,20-24
7937,2,25-29,5,mujeres,25-29
7937,2,30-34,12,mujeres,30-34
7937,2,35-39,4,mujeres,35-39
7937,2,40-44,6,mujeres,40-44
7937,2,45-49,2,mujeres,45-49
7937,2,50-54,7,mujeres,50-54
7937,2,55-59,1,mujeres,55-59
7937,2,60-64,3,mujeres,60-64
7937,2,65-69,2,mujeres,65-69
7937,2,70-74,5,mujeres,70-74
7937,2,75-79,3,mujeres,75-79
7937,2,80-84,4,mujeres,80-84
7937,2,85-89,0,mujeres,85-89
7937,2,90-94,1,mujeres,90-94
7937,2,+95,0,mujeres,+95
7938,1,0-4,1,varones,0-4
7938,1,5-9,5,varones,5-9
7938,1,10-14,3,varones,10-14
7938,1,15-19,11,varones,15-19
7938,1,20-24,2,varones,20-24
7938,1,25-29,2,varones,25-29
7938,1,30-34,2,varones,30-34
7938,1,35-39,4,varones,35-39
7938,1,40-44,4,varones,40-44
7938,1,45-49,4,varones,45-49
7938,1,50-54,3,varones,50-54
7938,1,55-59,0,varones,55-59
7938,1,60-64,1,varones,60-64
7938,1,65-69,2,varones,65-69
7938,1,70-74,3,varones,70-74
7938,1,75-79,1,varones,75-79
7938,1,80-84,0,varones,80-84
7938,1,85-89,0,varones,85-89
7938,1,90-94,0,varones,90-94
7938,1,+95,0,varones,+95
7938,2,0-4,2,mujeres,0-4
7938,2,5-9,9,mujeres,5-9
7938,2,10-14,6,mujeres,10-14
7938,2,15-19,2,mujeres,15-19
7938,2,20-24,3,mujeres,20-24
7938,2,25-29,2,mujeres,25-29
7938,2,30-34,4,mujeres,30-34
7938,2,35-39,2,mujeres,35-39
7938,2,40-44,7,mujeres,40-44
7938,2,45-49,3,mujeres,45-49
7938,2,50-54,2,mujeres,50-54
7938,2,55-59,0,mujeres,55-59
7938,2,60-64,1,mujeres,60-64
7938,2,65-69,2,mujeres,65-69
7938,2,70-74,1,mujeres,70-74
7938,2,75-79,1,mujeres,75-79
7938,2,80-84,1,mujeres,80-84
7938,2,85-89,0,mujeres,85-89
7938,2,90-94,0,mujeres,90-94
7938,2,+95,0,mujeres,+95
8220,1,0-4,1193,varones,0-4
8220,1,5-9,1326,varones,5-9
8220,1,10-14,1377,varones,10-14
8220,1,15-19,1397,varones,15-19
8220,1,20-24,1110,varones,20-24
8220,1,25-29,1083,varones,25-29
8220,1,30-34,1155,varones,30-34
8220,1,35-39,1054,varones,35-39
8220,1,40-44,963,varones,40-44
8220,1,45-49,911,varones,45-49
8220,1,50-54,943,varones,50-54
8220,1,55-59,767,varones,55-59
8220,1,60-64,744,varones,60-64
8220,1,65-69,602,varones,65-69
8220,1,70-74,531,varones,70-74
8220,1,75-79,378,varones,75-79
8220,1,80-84,272,varones,80-84
8220,1,85-89,129,varones,85-89
8220,1,90-94,50,varones,90-94
8220,1,+95,12,varones,+95
8220,2,0-4,1064,mujeres,0-4
8220,2,5-9,1281,mujeres,5-9
8220,2,10-14,1341,mujeres,10-14
8220,2,15-19,1397,mujeres,15-19
8220,2,20-24,1058,mujeres,20-24
8220,2,25-29,1159,mujeres,25-29
8220,2,30-34,1232,mujeres,30-34
8220,2,35-39,1109,mujeres,35-39
8220,2,40-44,1075,mujeres,40-44
8220,2,45-49,1090,mujeres,45-49
8220,2,50-54,998,mujeres,50-54
8220,2,55-59,938,mujeres,55-59
8220,2,60-64,889,mujeres,60-64
8220,2,65-69,744,mujeres,65-69
8220,2,70-74,682,mujeres,70-74
8220,2,75-79,644,mujeres,75-79
8220,2,80-84,497,mujeres,80-84
8220,2,85-89,295,mujeres,85-89
8220,2,90-94,101,mujeres,90-94
8220,2,+95,48,mujeres,+95
8421,1,0-4,191,varones,0-4
8421,1,5-9,206,varones,5-9
8421,1,10-14,229,varones,10-14
8421,1,15-19,270,varones,15-19
8421,1,20-24,160,varones,20-24
8421,1,25-29,188,varones,25-29
8421,1,30-34,201,varones,30-34
8421,1,35-39,192,varones,35-39
8421,1,40-44,188,varones,40-44
